"gene","TF_family"
"TraesCS2D02G100100","MYB-related"
"TraesCS2D02G158200","MYB-related"
"TraesCS2D02G158300","MYB-related"
"TraesCS2D02G163700","MYB-related"
"TraesCS2D02G165900","MYB-related"
"TraesCS2D02G209600","MYB-related"
"TraesCS2D02G234000","MYB-related"
"TraesCS2D02G324800","MYB-related"
"TraesCS2D02G331700","MYB-related"
"TraesCS2D02G337400","MYB-related"
"TraesCS2D02G361600","MYB-related"
"TraesCS2D02G366400","MYB-related"
"TraesCS2D02G366800","MYB-related"
"TraesCS2D02G366900","MYB-related"
"TraesCS2D02G367000","MYB-related"
"TraesCS2D02G378400","MYB-related"
"TraesCS2D02G412500","MYB-related"
"TraesCS2D02G437600","MYB-related"
"TraesCS2D02G444200","MYB-related"
"TraesCS2D02G444300","MYB-related"
"TraesCS2D02G445900","MYB-related"
"TraesCS2D02G446000","MYB-related"
"TraesCS2D02G446100","MYB-related"
"TraesCS2D02G446300","MYB-related"
"TraesCS2D02G446400","MYB-related"
"TraesCS2D02G446500","MYB-related"
"TraesCS2D02G456900","MYB-related"
"TraesCS2D02G488500","MYB-related"
"TraesCS2D02G560100","MYB-related"
"TraesCS3A02G044700","MYB-related"
"TraesCS3A02G046800","MYB-related"
"TraesCS3A02G056000","MYB-related"
"TraesCS3A02G056100","MYB-related"
"TraesCS3A02G094300","MYB-related"
"TraesCS3A02G105500","MYB-related"
"TraesCS3A02G107000","MYB-related"
"TraesCS3A02G108000","MYB-related"
"TraesCS3A02G109300","MYB-related"
"TraesCS3A02G153700","MYB-related"
"TraesCS3A02G187800","MYB-related"
"TraesCS3A02G200300","MYB-related"
"TraesCS3A02G211500","MYB-related"
"TraesCS3A02G216200","MYB-related"
"TraesCS3A02G229500","MYB-related"
"TraesCS3A02G251200","MYB-related"
"TraesCS3A02G254500","MYB-related"
"TraesCS3A02G257800","MYB-related"
"TraesCS3A02G264900","MYB-related"
"TraesCS3A02G286600","MYB-related"
"TraesCS3A02G307700","MYB-related"
"TraesCS3A02G308500","MYB-related"
"TraesCS3A02G336500","MYB-related"
"TraesCS3A02G359200","MYB-related"
"TraesCS3A02G365200","MYB-related"
"TraesCS3A02G367600","MYB-related"
"TraesCS3A02G368700","MYB-related"
"TraesCS3A02G375500","MYB-related"
"TraesCS3A02G384400","MYB-related"
"TraesCS3A02G418100","MYB-related"
"TraesCS3A02G439500","MYB-related"
"TraesCS3A02G535100","MYB-related"
"TraesCS3B02G036000","MYB-related"
"TraesCS3B02G039100","MYB-related"
"TraesCS3B02G068800","MYB-related"
"TraesCS3B02G068900","MYB-related"
"TraesCS3B02G109800","MYB-related"
"TraesCS3B02G124100","MYB-related"
"TraesCS3B02G125500","MYB-related"
"TraesCS3B02G126800","MYB-related"
"TraesCS3B02G128500","MYB-related"
"TraesCS3B02G150900","MYB-related"
"TraesCS3B02G151500","MYB-related"
"TraesCS3B02G180300","MYB-related"
"TraesCS3B02G217100","MYB-related"
"TraesCS3B02G224500","MYB-related"
"TraesCS3B02G241900","MYB-related"
"TraesCS3B02G246000","MYB-related"
"TraesCS3B02G258800","MYB-related"
"TraesCS3B02G280700","MYB-related"
"TraesCS3B02G286500","MYB-related"
"TraesCS3B02G290600","MYB-related"
"TraesCS3B02G298200","MYB-related"
"TraesCS3B02G320800","MYB-related"
"TraesCS3B02G367500","MYB-related"
"TraesCS3B02G391900","MYB-related"
"TraesCS3B02G397100","MYB-related"
"TraesCS3B02G399300","MYB-related"
"TraesCS3B02G400200","MYB-related"
"TraesCS3B02G400500","MYB-related"
"TraesCS3B02G407700","MYB-related"
"TraesCS3B02G416400","MYB-related"
"TraesCS3B02G453300","MYB-related"
"TraesCS3B02G473600","MYB-related"
"TraesCS3B02G515900","MYB-related"
"TraesCS3B02G612200","MYB-related"
"TraesCS3D02G014800","MYB-related"
"TraesCS3D02G033100","MYB-related"
"TraesCS3D02G036200","MYB-related"
"TraesCS3D02G056100","MYB-related"
"TraesCS3D02G056200","MYB-related"
"TraesCS3D02G094500","MYB-related"
"TraesCS3D02G107800","MYB-related"
"TraesCS3D02G108000","MYB-related"
"TraesCS3D02G109100","MYB-related"
"TraesCS3D02G109800","MYB-related"
"TraesCS3D02G111100","MYB-related"
"TraesCS3D02G133000","MYB-related"
"TraesCS3D02G134000","MYB-related"
"TraesCS3D02G161100","MYB-related"
"TraesCS3D02G191400","MYB-related"
"TraesCS3D02G214200","MYB-related"
"TraesCS3D02G217800","MYB-related"
"TraesCS3D02G223700","MYB-related"
"TraesCS3D02G251600","MYB-related"
"TraesCS3D02G255400","MYB-related"
"TraesCS3D02G257800","MYB-related"
"TraesCS3D02G265100","MYB-related"
"TraesCS3D02G286300","MYB-related"
"TraesCS3D02G329400","MYB-related"
"TraesCS3D02G353500","MYB-related"
"TraesCS3D02G358400","MYB-related"
"TraesCS3D02G360500","MYB-related"
"TraesCS3D02G361600","MYB-related"
"TraesCS3D02G361700","MYB-related"
"TraesCS3D02G368000","MYB-related"
"TraesCS3D02G377300","MYB-related"
"TraesCS3D02G413700","MYB-related"
"TraesCS3D02G432300","MYB-related"
"TraesCS3D02G468400","MYB-related"
"TraesCS3D02G540600","MYB-related"
"TraesCS4A02G006100","MYB-related"
"TraesCS4A02G047900","MYB-related"
"TraesCS4A02G075200","MYB-related"
"TraesCS4A02G075400","MYB-related"
"TraesCS4A02G113000","MYB-related"
"TraesCS4A02G118400","MYB-related"
"TraesCS4A02G124900","MYB-related"
"TraesCS4A02G130000","MYB-related"
"TraesCS4A02G131700","MYB-related"
"TraesCS4A02G172200","MYB-related"
"TraesCS4A02G173300","MYB-related"
"TraesCS4A02G189700","MYB-related"
"TraesCS4A02G211100","MYB-related"
"TraesCS4A02G217800","MYB-related"
"TraesCS4A02G218700","MYB-related"
"TraesCS4A02G261600","MYB-related"
"TraesCS4A02G262500","MYB-related"
"TraesCS4A02G322200","MYB-related"
"TraesCS4A02G411900","MYB-related"
"TraesCS4A02G452600","MYB-related"
"TraesCS4A02G458800","MYB-related"
"TraesCS4A02G459100","MYB-related"
"TraesCS4A02G459200","MYB-related"
"TraesCS4A02G467100","MYB-related"
"TraesCS4B02G052400","MYB-related"
"TraesCS4B02G053000","MYB-related"
"TraesCS4B02G096500","MYB-related"
"TraesCS4B02G097500","MYB-related"
"TraesCS4B02G105200","MYB-related"
"TraesCS4B02G129100","MYB-related"
"TraesCS4B02G143700","MYB-related"
"TraesCS4B02G172900","MYB-related"
"TraesCS4B02G174600","MYB-related"
"TraesCS4B02G179500","MYB-related"
"TraesCS4B02G186000","MYB-related"
"TraesCS4B02G191200","MYB-related"
"TraesCS4B02G231200","MYB-related"
"TraesCS4B02G231300","MYB-related"
"TraesCS4B02G299000","MYB-related"
"TraesCS4B02G312100","MYB-related"
"TraesCS4B02G323300","MYB-related"
"TraesCS4B02G344000","MYB-related"
"TraesCS4B02G366600","MYB-related"
"TraesCS4D02G052600","MYB-related"
"TraesCS4D02G053300","MYB-related"
"TraesCS4D02G092900","MYB-related"
"TraesCS4D02G093900","MYB-related"
"TraesCS4D02G102100","MYB-related"
"TraesCS4D02G123300","MYB-related"
"TraesCS4D02G142300","MYB-related"
"TraesCS4D02G142900","MYB-related"
"TraesCS4D02G175000","MYB-related"
"TraesCS4D02G176500","MYB-related"
"TraesCS4D02G181100","MYB-related"
"TraesCS4D02G187100","MYB-related"
"TraesCS4D02G192400","MYB-related"
"TraesCS4D02G224500","MYB-related"
"TraesCS4D02G232600","MYB-related"
"TraesCS4D02G232800","MYB-related"
"TraesCS4D02G297900","MYB-related"
"TraesCS4D02G309700","MYB-related"
"TraesCS4D02G319700","MYB-related"
"TraesCS4D02G319800","MYB-related"
"TraesCS4D02G339100","MYB-related"
"TraesCS4D02G359100","MYB-related"
"TraesCS4D02G360600","MYB-related"
"TraesCS5A02G005500","MYB-related"
"TraesCS5A02G041500","MYB-related"
"TraesCS5A02G079100","MYB-related"
"TraesCS5A02G083100","MYB-related"
"TraesCS5A02G087100","MYB-related"
"TraesCS5A02G101000","MYB-related"
"TraesCS5A02G111300","MYB-related"
"TraesCS5A02G113500","MYB-related"
"TraesCS5A02G142500","MYB-related"
"TraesCS5A02G153800","MYB-related"
"TraesCS5A02G159600","MYB-related"
"TraesCS5A02G178500","MYB-related"
"TraesCS5A02G178600","MYB-related"
"TraesCS5A02G205200","MYB-related"
"TraesCS5A02G217900","MYB-related"
"TraesCS5A02G227400","MYB-related"
"TraesCS5A02G266600","MYB-related"
"TraesCS5A02G291400","MYB-related"
"TraesCS5A02G307100","MYB-related"
"TraesCS5A02G320500","MYB-related"
"TraesCS5A02G329900","MYB-related"
"TraesCS5A02G375400","MYB-related"
"TraesCS5A02G390300","MYB-related"
"TraesCS5A02G405800","MYB-related"
"TraesCS5A02G450800","MYB-related"
"TraesCS5A02G495500","MYB-related"
"TraesCS5A02G512700","MYB-related"
"TraesCS5A02G534400","MYB-related"
"TraesCS5B02G004400","MYB-related"
"TraesCS5B02G043100","MYB-related"
"TraesCS5B02G056600","MYB-related"
"TraesCS5B02G086900","MYB-related"
"TraesCS5B02G089200","MYB-related"
"TraesCS5B02G093000","MYB-related"
"TraesCS5B02G105900","MYB-related"
"TraesCS5B02G119300","MYB-related"
"TraesCS5B02G119800","MYB-related"
"TraesCS5B02G141200","MYB-related"
"TraesCS5B02G157300","MYB-related"
"TraesCS5B02G176200","MYB-related"
"TraesCS5B02G176300","MYB-related"
"TraesCS5B02G203100","MYB-related"
"TraesCS5B02G216900","MYB-related"
"TraesCS5B02G226100","MYB-related"
"TraesCS5B02G266200","MYB-related"
"TraesCS5B02G290500","MYB-related"
"TraesCS5B02G307500","MYB-related"
"TraesCS5B02G320800","MYB-related"
"TraesCS5B02G330100","MYB-related"
"TraesCS5B02G377500","MYB-related"
"TraesCS5B02G395200","MYB-related"
"TraesCS5B02G410500","MYB-related"
"TraesCS5B02G459200","MYB-related"
"TraesCS5B02G556300","MYB-related"
"TraesCS5D02G007000","MYB-related"
"TraesCS5D02G048400","MYB-related"
"TraesCS5D02G093100","MYB-related"
"TraesCS5D02G095600","MYB-related"
"TraesCS5D02G099100","MYB-related"
"TraesCS5D02G113300","MYB-related"
"TraesCS5D02G128200","MYB-related"
"TraesCS5D02G128700","MYB-related"
"TraesCS5D02G149600","MYB-related"
"TraesCS5D02G164600","MYB-related"
"TraesCS5D02G183000","MYB-related"
"TraesCS5D02G183100","MYB-related"
"TraesCS5D02G210900","MYB-related"
"TraesCS5D02G225800","MYB-related"
"TraesCS5D02G234800","MYB-related"
"TraesCS5D02G242200","MYB-related"
"TraesCS5D02G274400","MYB-related"
"TraesCS5D02G298900","MYB-related"
"TraesCS5D02G314000","MYB-related"
"TraesCS5D02G326600","MYB-related"
"TraesCS5D02G335700","MYB-related"
"TraesCS5D02G385000","MYB-related"
"TraesCS5D02G400100","MYB-related"
"TraesCS5D02G415800","MYB-related"
"TraesCS5D02G460800","MYB-related"
"TraesCS5D02G552200","MYB-related"
"TraesCS6A02G037700","MYB-related"
"TraesCS6A02G108800","MYB-related"
"TraesCS6A02G137800","MYB-related"
"TraesCS6A02G155400","MYB-related"
"TraesCS6A02G167800","MYB-related"
"TraesCS6A02G173800","MYB-related"
"TraesCS6A02G198000","MYB-related"
"TraesCS6A02G224000","MYB-related"
"TraesCS6A02G224100","MYB-related"
"TraesCS6A02G224200","MYB-related"
"TraesCS6A02G224300","MYB-related"
"TraesCS6A02G224400","MYB-related"
"TraesCS6A02G227700","MYB-related"
"TraesCS6A02G236700","MYB-related"
"TraesCS6A02G236900","MYB-related"
"TraesCS6A02G258600","MYB-related"
"TraesCS6A02G261100","MYB-related"
"TraesCS6A02G265300","MYB-related"
"TraesCS6A02G269000","MYB-related"
"TraesCS6A02G294000","MYB-related"
"TraesCS6A02G318900","MYB-related"
"TraesCS6A02G319000","MYB-related"
"TraesCS6A02G344700","MYB-related"
"TraesCS6A02G346900","MYB-related"
"TraesCS6B02G053100","MYB-related"
"TraesCS6B02G137300","MYB-related"
"TraesCS6B02G183500","MYB-related"
"TraesCS6B02G195400","MYB-related"
"TraesCS6B02G201700","MYB-related"
"TraesCS6B02G228500","MYB-related"
"TraesCS6B02G254200","MYB-related"
"TraesCS6B02G257000","MYB-related"
"TraesCS6B02G257100","MYB-related"
"TraesCS6B02G257200","MYB-related"
"TraesCS6B02G257300","MYB-related"
"TraesCS6B02G265200","MYB-related"
"TraesCS6B02G265400","MYB-related"
"TraesCS6B02G266800","MYB-related"
"TraesCS6B02G288500","MYB-related"
"TraesCS6B02G292500","MYB-related"
"TraesCS6B02G296300","MYB-related"
"TraesCS6B02G324600","MYB-related"
"TraesCS6B02G349100","MYB-related"
"TraesCS6B02G349200","MYB-related"
"TraesCS6B02G377400","MYB-related"
"TraesCS6D02G043600","MYB-related"
"TraesCS6D02G097000","MYB-related"
"TraesCS6D02G126900","MYB-related"
"TraesCS6D02G145300","MYB-related"
"TraesCS6D02G156700","MYB-related"
"TraesCS6D02G162900","MYB-related"
"TraesCS6D02G179100","MYB-related"
"TraesCS6D02G207300","MYB-related"
"TraesCS6D02G210500","MYB-related"
"TraesCS6D02G210800","MYB-related"
"TraesCS6D02G210900","MYB-related"
"TraesCS6D02G211100","MYB-related"
"TraesCS6D02G211200","MYB-related"
"TraesCS6D02G211400","MYB-related"
"TraesCS6D02G219300","MYB-related"
"TraesCS6D02G219500","MYB-related"
"TraesCS6D02G239800","MYB-related"
"TraesCS6D02G241900","MYB-related"
"TraesCS6D02G245900","MYB-related"
"TraesCS6D02G249200","MYB-related"
"TraesCS6D02G274900","MYB-related"
"TraesCS6D02G298100","MYB-related"
"TraesCS6D02G298200","MYB-related"
"TraesCS6D02G327300","MYB-related"
"TraesCS7A02G030600","MYB-related"
"TraesCS7A02G030700","MYB-related"
"TraesCS7A02G030800","MYB-related"
"TraesCS7A02G036100","MYB-related"
"TraesCS7A02G121100","MYB-related"
"TraesCS7A02G121900","MYB-related"
"TraesCS7A02G130700","MYB-related"
"TraesCS7A02G145200","MYB-related"
"TraesCS7A02G165700","MYB-related"
"TraesCS7A02G179900","MYB-related"
"TraesCS7A02G205100","MYB-related"
"TraesCS7A02G219600","MYB-related"
"TraesCS7A02G247200","MYB-related"
"TraesCS7A02G251700","MYB-related"
"TraesCS7A02G272100","MYB-related"
"TraesCS7A02G299400","MYB-related"
"TraesCS7A02G299800","MYB-related"
"TraesCS7A02G304500","MYB-related"
"TraesCS7A02G304600","MYB-related"
"TraesCS7A02G306100","MYB-related"
"TraesCS7A02G333200","MYB-related"
"TraesCS7A02G377100","MYB-related"
"TraesCS7A02G381900","MYB-related"
"TraesCS7A02G414300","MYB-related"
"TraesCS7A02G415800","MYB-related"
"TraesCS7A02G458700","MYB-related"
"TraesCS7A02G470700","MYB-related"
"TraesCS7A02G483100","MYB-related"
"TraesCS7A02G526500","MYB-related"
"TraesCS7A02G526600","MYB-related"
"TraesCS7B02G019200","MYB-related"
"TraesCS7B02G019400","MYB-related"
"TraesCS7B02G020700","MYB-related"
"TraesCS7B02G031000","MYB-related"
"TraesCS7B02G036500","MYB-related"
"TraesCS7B02G047400","MYB-related"
"TraesCS7B02G070400","MYB-related"
"TraesCS7B02G085100","MYB-related"
"TraesCS7B02G112400","MYB-related"
"TraesCS7B02G127800","MYB-related"
"TraesCS7B02G139400","MYB-related"
"TraesCS7B02G144300","MYB-related"
"TraesCS7B02G169900","MYB-related"
"TraesCS7B02G187400","MYB-related"
"TraesCS7B02G188000","MYB-related"
"TraesCS7B02G204800","MYB-related"
"TraesCS7B02G204900","MYB-related"
"TraesCS7B02G206300","MYB-related"
"TraesCS7B02G244200","MYB-related"
"TraesCS7B02G278400","MYB-related"
"TraesCS7B02G284400","MYB-related"
"TraesCS7B02G314200","MYB-related"
"TraesCS7B02G315800","MYB-related"
"TraesCS7B02G357900","MYB-related"
"TraesCS7B02G372500","MYB-related"
"TraesCS7B02G385700","MYB-related"
"TraesCS7B02G443800","MYB-related"
"TraesCS7B02G443900","MYB-related"
"TraesCS7B02G444000","MYB-related"
"TraesCS7D02G026800","MYB-related"
"TraesCS7D02G026900","MYB-related"
"TraesCS7D02G027000","MYB-related"
"TraesCS7D02G032700","MYB-related"
"TraesCS7D02G108000","MYB-related"
"TraesCS7D02G108100","MYB-related"
"TraesCS7D02G118600","MYB-related"
"TraesCS7D02G120400","MYB-related"
"TraesCS7D02G130100","MYB-related"
"TraesCS7D02G135200","MYB-related"
"TraesCS7D02G135700","MYB-related"
"TraesCS7D02G166500","MYB-related"
"TraesCS7D02G181400","MYB-related"
"TraesCS7D02G208000","MYB-related"
"TraesCS7D02G222600","MYB-related"
"TraesCS7D02G245800","MYB-related"
"TraesCS7D02G272400","MYB-related"
"TraesCS7D02G294900","MYB-related"
"TraesCS7D02G295400","MYB-related"
"TraesCS7D02G300000","MYB-related"
"TraesCS7D02G300100","MYB-related"
"TraesCS7D02G302800","MYB-related"
"TraesCS7D02G340300","MYB-related"
"TraesCS7D02G373400","MYB-related"
"TraesCS7D02G378400","MYB-related"
"TraesCS7D02G407500","MYB-related"
"TraesCS7D02G409100","MYB-related"
"TraesCS7D02G446700","MYB-related"
"TraesCS7D02G458000","MYB-related"
"TraesCS7D02G470000","MYB-related"
"TraesCS7D02G514800","MYB-related"
"TraesCS7D02G515000","MYB-related"
"TraesCS7D02G515100","MYB-related"
"TraesCSU02G069000","MYB-related"
"TraesCS2A02G326600","NAC"
"TraesCS2D02G334500","NAC"
"TraesCS2D02G336300","NAC"
"TraesCS4A02G213100","NAC"
"TraesCS4B02G102700","NAC"
"TraesCS4D02G099300","NAC"
"TraesCS4D02G099900","NAC"
"TraesCS6D02G266000","NAC"
"TraesCS7B02G108900","NAC"
"TraesCS7D02G034000","NAC"
"TraesCS1A02G190100","NAC"
"TraesCS1A02G261800","NAC"
"TraesCS1A02G263700","NAC"
"TraesCS1A02G266300","NAC"
"TraesCS1A02G275900","NAC"
"TraesCS1A02G276000","NAC"
"TraesCS1B02G113000","NAC"
"TraesCS1B02G113200","NAC"
"TraesCS1B02G192200","NAC"
"TraesCS1B02G272600","NAC"
"TraesCS1B02G274300","NAC"
"TraesCS1B02G277300","NAC"
"TraesCS1B02G285100","NAC"
"TraesCS1B02G285200","NAC"
"TraesCS1D02G094300","NAC"
"TraesCS1D02G194200","NAC"
"TraesCS1D02G261800","NAC"
"TraesCS1D02G263800","NAC"
"TraesCS1D02G266500","NAC"
"TraesCS1D02G275500","NAC"
"TraesCS2A02G053500","NAC"
"TraesCS2A02G063200","NAC"
"TraesCS2A02G063300","NAC"
"TraesCS2A02G063400","NAC"
"TraesCS2A02G101000","NAC"
"TraesCS2A02G101100","NAC"
"TraesCS2A02G101200","NAC"
"TraesCS2A02G101400","NAC"
"TraesCS2A02G101900","NAC"
"TraesCS2A02G102000","NAC"
"TraesCS2A02G201800","NAC"
"TraesCS2A02G306800","NAC"
"TraesCS2A02G311500","NAC"
"TraesCS2A02G325900","NAC"
"TraesCS2A02G326300","NAC"
"TraesCS2A02G326400","NAC"
"TraesCS2A02G326500","NAC"
"TraesCS2A02G328100","NAC"
"TraesCS2A02G328200","NAC"
"TraesCS2A02G328300","NAC"
"TraesCS2A02G328400","NAC"
"TraesCS2A02G328500","NAC"
"TraesCS2A02G338300","NAC"
"TraesCS2A02G354300","NAC"
"TraesCS2A02G363700","NAC"
"TraesCS2A02G382400","NAC"
"TraesCS2A02G386300","NAC"
"TraesCS2A02G409900","NAC"
"TraesCS2A02G459700","NAC"
"TraesCS2A02G462500","NAC"
"TraesCS2A02G561700","NAC"
"TraesCS2A02G561800","NAC"
"TraesCS2A02G565900","NAC"
"TraesCS2A02G566000","NAC"
"TraesCS2A02G566100","NAC"
"TraesCS2A02G566200","NAC"
"TraesCS2A02G566300","NAC"
"TraesCS2A02G566400","NAC"
"TraesCS2B02G067400","NAC"
"TraesCS2B02G075900","NAC"
"TraesCS2B02G076000","NAC"
"TraesCS2B02G076100","NAC"
"TraesCS2B02G100600","NAC"
"TraesCS2B02G118200","NAC"
"TraesCS2B02G118300","NAC"
"TraesCS2B02G118400","NAC"
"TraesCS2B02G118500","NAC"
"TraesCS2B02G119000","NAC"
"TraesCS2B02G119100","NAC"
"TraesCS2B02G228900","NAC"
"TraesCS2B02G323500","NAC"
"TraesCS2B02G328300","NAC"
"TraesCS2B02G343600","NAC"
"TraesCS2B02G353800","NAC"
"TraesCS2B02G353900","NAC"
"TraesCS2B02G355300","NAC"
"TraesCS2B02G355400","NAC"
"TraesCS2B02G355500","NAC"
"TraesCS2B02G355600","NAC"
"TraesCS2B02G355700","NAC"
"TraesCS2B02G359200","NAC"
"TraesCS2B02G375000","NAC"
"TraesCS2B02G376900","NAC"
"TraesCS2B02G381700","NAC"
"TraesCS2B02G399700","NAC"
"TraesCS2B02G403300","NAC"
"TraesCS2B02G481400","NAC"
"TraesCS2B02G484100","NAC"
"TraesCS2B02G616900","NAC"
"TraesCS2B02G627000","NAC"
"TraesCS2B02G627100","NAC"
"TraesCS2B02G627200","NAC"
"TraesCS2D02G061500","NAC"
"TraesCS2D02G061600","NAC"
"TraesCS2D02G083700","NAC"
"TraesCS2D02G100600","NAC"
"TraesCS2D02G100700","NAC"
"TraesCS2D02G100800","NAC"
"TraesCS2D02G100900","NAC"
"TraesCS2D02G101300","NAC"
"TraesCS2D02G101400","NAC"
"TraesCS2D02G214100","NAC"
"TraesCS2D02G305300","NAC"
"TraesCS2D02G309800","NAC"
"TraesCS2D02G324700","NAC"
"TraesCS2D02G334200","NAC"
"TraesCS2D02G334300","NAC"
"TraesCS2D02G334400","NAC"
"TraesCS2D02G334600","NAC"
"TraesCS2D02G334800","NAC"
"TraesCS2D02G336400","NAC"
"TraesCS2D02G336500","NAC"
"TraesCS2D02G354700","NAC"
"TraesCS2D02G361500","NAC"
"TraesCS2D02G378800","NAC"
"TraesCS2D02G382800","NAC"
"TraesCS2D02G460000","NAC"
"TraesCS2D02G462900","NAC"
"TraesCS2D02G567000","NAC"
"TraesCS2D02G568000","NAC"
"TraesCS2D02G576200","NAC"
"TraesCS2D02G576300","NAC"
"TraesCS2D02G576400","NAC"
"TraesCS2D02G576500","NAC"
"TraesCS3A02G077900","NAC"
"TraesCS3A02G078400","NAC"
"TraesCS3A02G107400","NAC"
"TraesCS3A02G113300","NAC"
"TraesCS3A02G157600","NAC"
"TraesCS3A02G162900","NAC"
"TraesCS3A02G176500","NAC"
"TraesCS3A02G245900","NAC"
"TraesCS3A02G247500","NAC"
"TraesCS3A02G269900","NAC"
"TraesCS3A02G336300","NAC"
"TraesCS3A02G375400","NAC"
"TraesCS3A02G377700","NAC"
"TraesCS3A02G387500","NAC"
"TraesCS3A02G403300","NAC"
"TraesCS3A02G406000","NAC"
"TraesCS3A02G438900","NAC"
"TraesCS3A02G471300","NAC"
"TraesCS3A02G485400","NAC"
"TraesCS3A02G485500","NAC"
"TraesCS3A02G486500","NAC"
"TraesCS3B02G092800","NAC"
"TraesCS3B02G092900","NAC"
"TraesCS3B02G093300","NAC"
"TraesCS3B02G126200","NAC"
"TraesCS3B02G184300","NAC"
"TraesCS3B02G184500","NAC"
"TraesCS3B02G194000","NAC"
"TraesCS3B02G208300","NAC"
"TraesCS3B02G271900","NAC"
"TraesCS3B02G273600","NAC"
"TraesCS3B02G303800","NAC"
"TraesCS3B02G367100","NAC"
"TraesCS3B02G367400","NAC"
"TraesCS3B02G371200","NAC"
"TraesCS3B02G407600","NAC"
"TraesCS3B02G410500","NAC"
"TraesCS3B02G421300","NAC"
"TraesCS3B02G436900","NAC"
"TraesCS3B02G439600","NAC"
"TraesCS3B02G446100","NAC"
"TraesCS3B02G472800","NAC"
"TraesCS3B02G533100","NAC"
"TraesCS3B02G533200","NAC"
"TraesCS3B02G599700","NAC"
"TraesCS3B02G599900","NAC"
"TraesCS3B02G600000","NAC"
"TraesCS3D02G078500","NAC"
"TraesCS3D02G078900","NAC"
"TraesCS3D02G109400","NAC"
"TraesCS3D02G165200","NAC"
"TraesCS3D02G170000","NAC"
"TraesCS3D02G183900","NAC"
"TraesCS3D02G243900","NAC"
"TraesCS3D02G245500","NAC"
"TraesCS3D02G269200","NAC"
"TraesCS3D02G269600","NAC"
"TraesCS3D02G329300","NAC"
"TraesCS3D02G333100","NAC"
"TraesCS3D02G367900","NAC"
"TraesCS3D02G370800","NAC"
"TraesCS3D02G381900","NAC"
"TraesCS3D02G398200","NAC"
"TraesCS3D02G401200","NAC"
"TraesCS3D02G406800","NAC"
"TraesCS3D02G431700","NAC"
"TraesCS3D02G467000","NAC"
"TraesCS3D02G480700","NAC"
"TraesCS3D02G480900","NAC"
"TraesCS3D02G481900","NAC"
"TraesCS3D02G535500","NAC"
"TraesCS4A02G130600","NAC"
"TraesCS4A02G131000","NAC"
"TraesCS4A02G219700","NAC"
"TraesCS4A02G242700","NAC"
"TraesCS4A02G419900","NAC"
"TraesCS4A02G420000","NAC"
"TraesCS4A02G420100","NAC"
"TraesCS4A02G420200","NAC"
"TraesCS4A02G420900","NAC"
"TraesCS4A02G421000","NAC"
"TraesCS4A02G421100","NAC"
"TraesCS4A02G421200","NAC"
"TraesCS4A02G421300","NAC"
"TraesCS4A02G486200","NAC"
"TraesCS4A02G499900","NAC"
"TraesCS4B02G069400","NAC"
"TraesCS4B02G072400","NAC"
"TraesCS4B02G098200","NAC"
"TraesCS4B02G132500","NAC"
"TraesCS4B02G173600","NAC"
"TraesCS4B02G174000","NAC"
"TraesCS4B02G320300","NAC"
"TraesCS4B02G328600","NAC"
"TraesCS4B02G328700","NAC"
"TraesCS4B02G328800","NAC"
"TraesCS4B02G328900","NAC"
"TraesCS4B02G329100","NAC"
"TraesCS4B02G350600","NAC"
"TraesCS4B02G384700","NAC"
"TraesCS4D02G071200","NAC"
"TraesCS4D02G094400","NAC"
"TraesCS4D02G127300","NAC"
"TraesCS4D02G175700","NAC"
"TraesCS4D02G176000","NAC"
"TraesCS4D02G316800","NAC"
"TraesCS4D02G325700","NAC"
"TraesCS4D02G325800","NAC"
"TraesCS4D02G345300","NAC"
"TraesCS5A02G049100","NAC"
"TraesCS5A02G099000","NAC"
"TraesCS5A02G127200","NAC"
"TraesCS5A02G143100","NAC"
"TraesCS5A02G143200","NAC"
"TraesCS5A02G220900","NAC"
"TraesCS5A02G228000","NAC"
"TraesCS5A02G245900","NAC"
"TraesCS5A02G275900","NAC"
"TraesCS5A02G291200","NAC"
"TraesCS5A02G339600","NAC"
"TraesCS5A02G353500","NAC"
"TraesCS5A02G411700","NAC"
"TraesCS5A02G411800","NAC"
"TraesCS5A02G411900","NAC"
"TraesCS5A02G467300","NAC"
"TraesCS5A02G468300","NAC"
"TraesCS5A02G491700","NAC"
"TraesCS5A02G500400","NAC"
"TraesCS5A02G500500","NAC"
"TraesCS5A02G500600","NAC"
"TraesCS5A02G500700","NAC"
"TraesCS5A02G519300","NAC"
"TraesCS5B02G054200","NAC"
"TraesCS5B02G104200","NAC"
"TraesCS5B02G126300","NAC"
"TraesCS5B02G141900","NAC"
"TraesCS5B02G142100","NAC"
"TraesCS5B02G226800","NAC"
"TraesCS5B02G243300","NAC"
"TraesCS5B02G275200","NAC"
"TraesCS5B02G290200","NAC"
"TraesCS5B02G338400","NAC"
"TraesCS5B02G338700","NAC"
"TraesCS5B02G356000","NAC"
"TraesCS5B02G356100","NAC"
"TraesCS5B02G415400","NAC"
"TraesCS5B02G415600","NAC"
"TraesCS5B02G415700","NAC"
"TraesCS5B02G480900","NAC"
"TraesCS5D02G059700","NAC"
"TraesCS5D02G111300","NAC"
"TraesCS5D02G134800","NAC"
"TraesCS5D02G148800","NAC"
"TraesCS5D02G148900","NAC"
"TraesCS5D02G239600","NAC"
"TraesCS5D02G283200","NAC"
